seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	42636092	42636102	11	*	X11507	100505622	42636781	42641251	4471	+	678	upstream	678	LOC100505622
chr19	42636104	42636115	12	*	X11508	100505622	42636781	42641251	4471	+	665	upstream	665	LOC100505622
chr19	42636127	42636140	14	*	X11509	100505622	42636781	42641251	4471	+	640	upstream	640	LOC100505622
chr19	42636745	42636754	10	*	X11510	100505622	42636781	42641251	4471	+	26	upstream	26	LOC100505622
chr19	42636745	42636754	10	*	X11510	5452	42590262	42636625	46364	-	119	upstream	119	POU2F2
chr19	42637741	42637749	9	*	X11511	100422980	42637597	42637665	69	-	75	upstream	75	MIR4323
chr19	42637741	42637749	9	*	X11511	5452	42590262	42636625	46364	-	1115	upstream	1115	POU2F2
chr19	42637780	42637810	31	*	X11512	100422980	42637597	42637665	69	-	114	upstream	114	MIR4323
chr19	42637780	42637810	31	*	X11512	5452	42590262	42636625	46364	-	1154	upstream	1154	POU2F2
chr19	42724338	42724346	9	*	X11513	116115	42724492	42732353	7862	+	145	upstream	145	ZNF526
chr19	42724338	42724346	9	*	X11513	162989	42702745	42724304	21560	-	33	upstream	33	DEDD2
chr19	42788265	42788275	11	*	X11515	23152	42788817	42799949	11133	+	541	upstream	541	CIC
chr19	42788461	42788472	12	*	X11516	23152	42788817	42799949	11133	+	344	upstream	344	CIC
chr19	42807218	42807258	41	*	X11517	5050	42801185	42806952	5768	-	265	upstream	265	PAFAH1B3
chr19	42807319	42807339	21	*	X11518	5050	42801185	42806952	5768	-	366	upstream	366	PAFAH1B3
chr19	42827778	42827789	12	*	X11519	1954	42829761	42882921	53161	+	1971	upstream	1971	MEGF8
chr19	44080194	44080204	11	*	X11524	390940	44080952	44088114	7163	+	747	upstream	747	PINLYP
chr19	44080194	44080204	11	*	X11524	7515	44047464	44079730	32267	-	463	upstream	463	XRCC1
chr19	44100376	44100384	9	*	X11525	126298	44088519	44100287	11769	-	88	upstream	88	IRGQ
chr19	44100376	44100384	9	*	X11525	79177	44100544	44118649	18106	+	159	upstream	159	ZNF576
chr19	44123986	44124000	15	*	X11526	126299	44111376	44124014	12639	-	0	inside	13	ZNF428
chr19	44259216	44259228	13	*	X11528	56006	44235301	44259142	23842	-	73	upstream	73	SMG9
chr19	44331771	44331781	11	*	X11531	284349	44331473	44353050	21578	+	0	inside	297	ZNF283
chr19	44405669	44405681	13	*	X11532	100505715	44395956	44405955	10000	-	0	inside	273	LOC100505715
chr19	44405705	44405735	31	*	X11533	100505715	44395956	44405955	10000	-	0	inside	219	LOC100505715
chr19	44555386	44555394	9	*	X11534	7766	44556164	44572142	15979	+	769	upstream	769	ZNF223
chr19	44616383	44616391	9	*	X11536	7768	44617548	44637255	19708	+	1156	upstream	1156	ZNF225
chr19	44617888	44617896	9	*	X11537	100379224	44609492	44617336	7845	-	551	upstream	551	LOC100379224
chr19	45681635	45681644	10	*	X11546	388552	45682003	45685058	3056	+	358	upstream	358	BLOC1S3
chr19	45681635	45681644	10	*	X11546	79090	45666186	45681501	15316	-	133	upstream	133	TRAPPC6A
chr19	45737745	45737753	9	*	X11548	90332	45715879	45737469	21591	-	275	upstream	275	EXOC3L2
chr19	45754108	45754118	11	*	X11549	57787	45754516	45808541	54026	+	397	upstream	397	MARK4
chr19	45873959	45873971	13	*	X11553	2068	45854649	45873845	19197	-	113	upstream	113	ERCC2
chr19	45909303	45909311	9	*	X11555	10848	45882892	45909607	26716	-	0	inside	295	PPP1R13L
chr19	45909303	45909311	9	*	X11555	10849	45909467	45914024	4558	+	155	upstream	155	POLR1G
chr19	45970899	45970908	10	*	X11559	2354	45971253	45978437	7185	+	344	upstream	344	FOSB
chr19	46001956	46001965	10	*	X11561	147699	46001731	46005764	4034	+	0	inside	224	PPM1N
chr19	46001956	46001965	10	*	X11561	6253	45988546	46000313	11768	-	1642	upstream	1642	RTN2
chr19	46295928	46295936	9	*	X11565	1762	46286264	46296060	9797	-	0	inside	123	DMWD
chr19	46366417	46366427	11	*	X11566	3171	46367518	46377055	9538	+	1090	upstream	1090	FOXA3
chr19	46366417	46366427	11	*	X11566	8189	46318700	46366548	47849	-	0	inside	120	SYMPK
chr19	46406123	46406132	10	*	X11567	339344	46393281	46405862	12582	-	260	upstream	260	MYPOP
chr19	46999178	46999187	10	*	X11572	57469	46994448	46999169	4722	-	8	upstream	8	PNMA8B
chr19	47104366	47104376	11	*	X11573	100506012	46984045	47104457	120413	-	0	inside	80	PPP5D1
chr19	47104366	47104376	11	*	X11573	808	47104512	47114039	9528	+	135	upstream	135	CALM3
chr19	47221098	47221108	11	*	X11575	25865	47177573	47220384	42812	-	713	upstream	713	PRKD2
chr19	47248486	47248494	9	*	X11576	79147	47249303	47261832	12530	+	808	upstream	808	FKRP
chr19	47731805	47731814	10	*	X11587	100422832	47730201	47730276	76	-	1528	upstream	1528	MIR3191
chr19	47732137	47732146	10	*	X11588	100422832	47730201	47730276	76	-	1860	upstream	1860	MIR3191
chr19	47732254	47732262	9	*	X11589	100422832	47730201	47730276	76	-	1977	upstream	1977	MIR3191
chr19	47852549	47852557	9	*	X11604	9704	47852538	47885961	33424	+	0	inside	10	DHX34
chr19	47924169	47924198	30	*	X11609	56917	47906375	47922785	16411	-	1383	upstream	1383	MEIS3
chr19	47975477	47975490	14	*	X11613	6543	47931279	47975307	44029	-	169	upstream	169	SLC8A2
chr19	48111178	48111186	9	*	X11614	29998	48111453	48206534	95082	+	266	upstream	266	BICRA
chr19	48246865	48246875	11	*	X11616	29997	48248793	48274141	25349	+	1917	upstream	1917	NOP53
chr19	48248755	48248766	12	*	X11617	29997	48248793	48274141	25349	+	26	upstream	26	NOP53
chr19	48323373	48323399	27	*	X11620	1406	48325099	48346586	21488	+	1699	upstream	1699	CRX
chr19	48323402	48323411	10	*	X11621	1406	48325099	48346586	21488	+	1687	upstream	1687	CRX
chr19	48896937	48896948	12	*	X11623	2906	48898132	48948188	50057	+	1183	upstream	1183	GRIN2D
chr19	48897440	48897451	12	*	X11624	2906	48898132	48948188	50057	+	680	upstream	680	GRIN2D
chr19	48897454	48897463	10	*	X11625	2906	48898132	48948188	50057	+	668	upstream	668	GRIN2D
chr19	48897515	48897529	15	*	X11626	2906	48898132	48948188	50057	+	602	upstream	602	GRIN2D
chr19	48897644	48897655	12	*	X11627	2906	48898132	48948188	50057	+	476	upstream	476	GRIN2D
chr19	48949287	48949296	10	*	X11628	83743	48949030	48960278	11249	+	0	inside	256	GRWD1
chr19	49199375	49199383	9	*	X11630	2524	49199228	49209191	9964	+	0	inside	146	FUT2
chr19	49199388	49199397	10	*	X11631	2524	49199228	49209191	9964	+	0	inside	159	FUT2
chr19	49315686	49315694	9	*	X11633	587	49298319	49314320	16002	-	1365	upstream	1365	BCAT2
chr19	49561218	49561226	9	*	X11635	94027	49557531	49561008	3478	-	209	upstream	209	CGB7
chr19	49561218	49561226	9	*	X11635	94115	49550895	49559852	8958	-	1365	upstream	1365	CGB8
chr19	49588512	49588523	12	*	X11637	6625	49588465	49611870	23406	+	0	inside	46	SNRNP70
chr19	49588587	49588596	10	*	X11638	6625	49588465	49611870	23406	+	0	inside	121	SNRNP70
chr19	49588652	49588661	10	*	X11639	6625	49588465	49611870	23406	+	0	inside	186	SNRNP70
chr19	49865397	49865406	10	*	X11642	27120	49866987	49878373	11387	+	1580	upstream	1580	DKKL1
chr19	50000626	50000635	10	*	X11643	84546	50000976	50001062	87	+	340	upstream	340	SNORD35B
chr19	50093793	50093801	9	*	X11647	57479	50094912	50129696	34785	+	1110	upstream	1110	PRR12
chr19	50094022	50094031	10	*	X11648	57479	50094912	50129696	34785	+	880	upstream	880	PRR12
chr19	50094043	50094056	14	*	X11649	57479	50094912	50129696	34785	+	855	upstream	855	PRR12
chr19	50143804	50143812	9	*	X11652	58506	50145382	50161906	16525	+	1569	upstream	1569	SCAF1
chr19	50143804	50143812	9	*	X11652	6237	50138552	50143400	4849	-	403	upstream	403	RRAS
chr19	50321516	50321525	10	*	X11653	81857	50321536	50342036	20501	+	10	upstream	10	MED25
chr19	50355431	50355440	10	*	X11654	100506033	50341903	50354933	13031	-	497	upstream	497	PTOV1-AS1
chr19	50528647	50528655	9	*	X11656	25888	50529212	50552031	22820	+	556	upstream	556	ZNF473
chr19	50528647	50528655	9	*	X11656	51231	50479724	50528805	49082	-	0	inside	149	VRK3
chr19	50529301	50529310	10	*	X11657	25888	50529212	50552031	22820	+	0	inside	88	ZNF473
chr19	50529301	50529310	10	*	X11657	51231	50479724	50528805	49082	-	495	upstream	495	VRK3
chr19	50887305	50887313	9	*	X11659	5424	50887580	50921275	33696	+	266	upstream	266	POLD1
chr19	50887585	50887593	9	*	X11660	5424	50887580	50921275	33696	+	0	inside	4	POLD1
chr19	50980059	50980069	11	*	X11662	112703	50970045	50980003	9959	-	55	upstream	55	FAM71E1
chr19	51307777	51307785	9	*	X11671	84798	51300961	51307974	7014	-	0	inside	188	C19orf48
chr19	51612147	51612157	11	*	X11674	90353	51600863	51611647	10785	-	499	upstream	499	CTU1
chr19	52429877	52429887	11	*	X11680	79898	52430688	52449011	18324	+	800	upstream	800	ZNF613
chr19	52511186	52511199	14	*	X11682	284370	52494587	52511483	16897	-	0	inside	283	ZNF615
chr19	52643142	52643151	10	*	X11686	90317	52617653	52643191	25539	-	0	inside	39	ZNF616
chr19	52692929	52692938	10	*	X11687	5518	52693055	52729678	36624	+	116	upstream	116	PPP2R1A
chr19	52800414	52800422	9	*	X11689	147657	52800426	52829174	28749	+	3	upstream	3	ZNF480
chr19	52839478	52839488	11	*	X11690	162963	52839498	52870376	30879	+	9	upstream	9	ZNF610
chr19	52873168	52873176	9	*	X11691	400713	52873170	52893597	20428	+	0	overlapStart	0	ZNF880
chr19	52901043	52901051	9	*	X11692	84436	52901121	52921657	20537	+	69	upstream	69	ZNF528
chr19	53073522	53073532	11	*	X11694	55762	53073526	53090427	16902	+	0	overlapStart	0	ZNF701
chr19	53193750	53193758	9	*	X11696	55769	53115618	53193886	78269	-	0	inside	127	ZNF83
chr19	53238308	53238316	9	*	X11697	81856	53206066	53238307	32242	-	0	upstream	0	ZNF611
chr19	53324897	53324905	9	*	X11698	7576	53300661	53324922	24262	-	0	inside	16	ZNF28
chr19	53360883	53360891	9	*	X11699	90333	53341785	53360902	19118	-	0	inside	10	ZNF468
chr19	53466083	53466091	9	*	X11700	100529240	53430388	53466164	35777	-	0	inside	72	ZNF816-ZNF321P
chr19	53466083	53466091	9	*	X11700	125893	53452632	53466164	13533	-	0	inside	72	ZNF816
chr19	53662317	53662327	11	*	X11702	84671	53641957	53662322	20366	-	0	overlapStart	0	ZNF347
chr19	53836984	53836992	9	*	X11703	91664	53837002	53858122	21121	+	9	upstream	9	ZNF845
chr19	53935219	53935227	9	*	X11705	147804	53935227	53947925	12699	+	0	overlapStart	0	TPM3P9
chr19	53935219	53935227	9	*	X11705	388561	53935227	53961515	26289	+	0	overlapStart	0	ZNF761
chr19	53970496	53970504	9	*	X11706	126017	53970989	54006948	35960	+	484	upstream	484	ZNF813
chr19	54385325	54385338	14	*	X11714	5582	54385467	54410901	25435	+	128	upstream	128	PRKCG
chr19	54466534	54466542	9	*	X11716	59283	54466290	54493469	27180	+	0	inside	243	CACNG8
chr19	54605992	54606003	12	*	X11719	126014	54597933	54605994	8062	-	0	overlapStart	0	OSCAR
chr19	54605992	54606003	12	*	X11719	4696	54606160	54610281	4122	+	156	upstream	156	NDUFA3
chr19	54606091	54606100	10	*	X11720	126014	54597933	54605994	8062	-	96	upstream	96	OSCAR
chr19	54606091	54606100	10	*	X11720	4696	54606160	54610281	4122	+	59	upstream	59	NDUFA3
chr19	54958947	54958949	3	*	X11722	114823	54960065	54973196	13132	+	1115	upstream	1115	LENG8
chr19	54975437	54975445	9	*	X11724	94059	54972979	54974894	1916	-	542	upstream	542	LENG9
chr19	55770479	55770489	11	*	X11729	22870	55741147	55770038	28892	-	440	upstream	440	PPP6R1
chr19	55849935	55849952	18	*	X11730	84787	55851221	55859489	8269	+	1268	upstream	1268	KMT5C
chr19	55850682	55850689	8	*	X11731	84787	55851221	55859489	8269	+	531	upstream	531	KMT5C
chr19	55882297	55882310	14	*	X11733	3589	55875750	55881831	6082	-	465	upstream	465	IL11
chr19	55919161	55919170	10	*	X11734	27338	55912650	55919325	6676	-	0	inside	154	UBE2S
chr19	55919246	55919254	9	*	X11735	27338	55912650	55919325	6676	-	0	inside	70	UBE2S
chr19	55987988	55987996	9	*	X11737	89887	55987699	55995854	8156	+	0	inside	288	ZNF628
chr19	56092515	56092525	11	*	X11739	163033	56088891	56092211	3321	-	303	upstream	303	ZNF579
chr19	56111906	56111917	12	*	X11740	147807	56111730	56114504	2775	+	0	inside	175	ZNF524
chr19	56146237	56146246	10	*	X11741	51545	56146825	56156989	10165	+	578	upstream	578	ZNF581
chr19	56165358	56165368	11	*	X11745	11338	56165416	56186082	20667	+	47	upstream	47	U2AF2
chr19	56185640	56185649	10	*	X11747	29924	56186561	56207133	20573	+	911	upstream	911	EPN1
chr19	56186699	56186708	10	*	X11748	29924	56186561	56207133	20573	+	0	inside	137	EPN1
chr19	56632411	56632423	13	*	X11749	126208	56598732	56632649	33918	-	0	inside	225	ZNF787
chr19	56879067	56879075	9	*	X11752	147947	56879468	56891196	11729	+	392	upstream	392	ZNF542P
chr19	56879567	56879575	9	*	X11753	147947	56879468	56891196	11729	+	0	inside	98	ZNF542P
chr19	56879567	56879575	9	*	X11753	79149	56732679	56879752	147074	-	0	inside	176	ZSCAN5A
chr19	56905212	56905222	11	*	X11754	147948	56894648	56904894	10247	-	317	upstream	317	ZNF582
chr19	56905212	56905222	11	*	X11754	386758	56905045	56910544	5500	+	0	inside	166	ZNF582-AS1
chr19	56915386	56915395	10	*	X11755	147949	56915383	56936400	21018	+	0	inside	2	ZNF583
chr19	56988228	56988240	13	*	X11758	100128252	56989243	57006805	17563	+	1002	upstream	1002	ZNF667-AS1
chr19	56988754	56988763	10	*	X11759	100128252	56989243	57006805	17563	+	479	upstream	479	ZNF667-AS1
chr19	56988754	56988763	10	*	X11759	63934	56950693	56988770	38078	-	0	inside	6	ZNF667
chr19	56988877	56988885	9	*	X11760	100128252	56989243	57006805	17563	+	357	upstream	357	ZNF667-AS1
chr19	56988877	56988885	9	*	X11760	63934	56950693	56988770	38078	-	106	upstream	106	ZNF667
chr19	56988954	56988962	9	*	X11761	100128252	56989243	57006805	17563	+	280	upstream	280	ZNF667-AS1
chr19	56988954	56988962	9	*	X11761	63934	56950693	56988770	38078	-	183	upstream	183	ZNF667
chr19	56989208	56989219	12	*	X11762	100128252	56989243	57006805	17563	+	23	upstream	23	ZNF667-AS1
chr19	56989208	56989219	12	*	X11762	63934	56950693	56988770	38078	-	437	upstream	437	ZNF667
chr19	56990201	56990211	11	*	X11763	63934	56950693	56988770	38078	-	1430	upstream	1430	ZNF667
chr19	56990537	56990546	10	*	X11764	63934	56950693	56988770	38078	-	1766	upstream	1766	ZNF667
chr19	57078299	57078308	10	*	X11766	388566	57078890	57100278	21389	+	581	upstream	581	ZNF470
chr19	57078982	57078993	12	*	X11767	388566	57078890	57100278	21389	+	0	inside	91	ZNF470
chr19	57702370	57702378	9	*	X11773	9422	57702868	57734214	31347	+	489	upstream	489	ZNF264
chr19	57831247	57831256	10	*	X11774	125919	57831865	57842144	10280	+	608	upstream	608	ZNF543
chr19	58038878	58038887	10	*	X11776	256051	58038693	58052244	13552	+	0	inside	184	ZNF549
chr19	58193322	58193332	11	*	X11782	284309	58193337	58269527	76191	+	4	upstream	4	ZNF776
chr19	58193322	58193332	11	*	X11782	90233	58193337	58201169	7833	+	4	upstream	4	ZNF551
chr19	58326316	58326324	9	*	X11783	79818	58318450	58326281	7832	-	34	upstream	34	ZNF552
chr19	58331056	58331065	10	*	X11784	100293516	58331099	58357606	26508	+	33	upstream	33	ZNF587B
chr19	58400446	58400456	11	*	X11787	730051	58360099	58400442	40344	-	3	upstream	3	ZNF814
chr19	58427991	58428002	12	*	X11788	147687	58417142	58427978	10837	-	12	upstream	12	ZNF417
chr19	58446783	58446794	12	*	X11789	147686	58433252	58446740	13489	-	42	upstream	42	ZNF418
chr19	58459084	58459093	10	*	X11791	10172	58452201	58459077	6877	-	6	upstream	6	ZNF256
chr19	58513308	58513318	11	*	X11792	100128398	58514262	58518574	4313	+	943	upstream	943	LOC100128398
chr19	58570312	58570320	9	*	X11794	7694	58570607	58581110	10504	+	286	upstream	286	ZNF135
chr19	58789914	58789923	10	*	X11796	7554	58790318	58827013	36696	+	394	upstream	394	ZNF8
chr19	58838649	58838658	10	*	X11798	342945	58838385	58853712	15328	+	0	inside	263	ZSCAN22
chr19	58978584	58978593	10	*	X11802	25799	58978412	58984945	6534	+	0	inside	171	ZNF324
chr19	59055696	59055704	9	*	X11806	10155	59055836	59062082	6247	+	131	upstream	131	TRIM28
chr19	59055766	59055776	11	*	X11807	10155	59055836	59062082	6247	+	59	upstream	59	TRIM28
chr19	59084936	59084947	12	*	X11809	65996	59086766	59110852	24087	+	1818	upstream	1818	CENPBD1P1
chr19	59084936	59084947	12	*	X11809	7593	59073284	59084942	11659	-	0	overlapStart	0	MZF1
chr20	656737	656745	9	*	X11817	140809	627268	656823	29556	-	0	inside	77	SRXN1
chr20	656737	656745	9	*	X11817	85508	642240	656823	14584	-	0	inside	77	SCRT2
chr20	656847	656857	11	*	X11818	140809	627268	656823	29556	-	23	upstream	23	SRXN1
chr20	656847	656857	11	*	X11818	85508	642240	656823	14584	-	23	upstream	23	SCRT2
chr20	983152	983164	13	*	X11820	343637	939096	982907	43812	-	244	upstream	244	RSPO4
chr20	983184	983197	14	*	X11821	343637	939096	982907	43812	-	276	upstream	276	RSPO4
chr20	1165250	1165265	16	*	X11822	55321	1161215	1165117	3903	-	132	upstream	132	TMEM74B
chr20	1165267	1165300	34	*	X11823	55321	1161215	1165117	3903	-	149	upstream	149	TMEM74B
chr20	1165442	1165451	10	*	X11824	55321	1161215	1165117	3903	-	324	upstream	324	TMEM74B
chr20	1165484	1165493	10	*	X11825	55321	1161215	1165117	3903	-	366	upstream	366	TMEM74B
chr20	1373748	1373761	14	*	X11826	100528031	1290555	1373816	83262	-	0	inside	54	FKBP1A-SDCBP2
chr20	1373748	1373761	14	*	X11826	2280	1349621	1373816	24196	-	0	inside	54	FKBP1A
chr20	1373780	1373789	10	*	X11827	100528031	1290555	1373816	83262	-	0	inside	26	FKBP1A-SDCBP2
chr20	1373780	1373789	10	*	X11827	2280	1349621	1373816	24196	-	0	inside	26	FKBP1A
chr20	1874702	1874710	9	*	X11828	140885	1874813	1920540	45728	+	102	upstream	102	SIRPA
chr20	2506195	2506203	9	*	X11829	79175	2462467	2505165	42699	-	1029	upstream	1029	ZNF343
chr20	3185088	3185099	12	*	X11844	65992	3171012	3185295	14284	-	0	inside	195	DDRGK1
chr20	3220646	3220659	14	*	X11847	83959	3208063	3219887	11825	-	758	upstream	758	SLC4A11
chr20	3220662	3220670	9	*	X11848	83959	3208063	3219887	11825	-	774	upstream	774	SLC4A11
chr20	3388582	3388590	9	*	X11850	25943	3229948	3388587	158640	-	0	overlapStart	0	C20orf194
chr20	3451573	3451584	12	*	X11851	8455	3451665	3631769	180105	+	80	upstream	80	ATRN
chr20	3451595	3451608	14	*	X11852	8455	3451665	3631769	180105	+	56	upstream	56	ATRN
chr20	3451711	3451719	9	*	X11853	8455	3451665	3631769	180105	+	0	inside	45	ATRN
chr20	3801151	3801159	9	*	X11857	55317	3801171	3805954	4784	+	11	upstream	11	AP5S1
chr20	3827034	3827042	9	*	X11858	57506	3827446	3856770	29325	+	403	upstream	403	MAVS
chr20	3995955	3995966	12	*	X11860	11237	3912069	3996216	84148	-	0	inside	249	RNF24
chr20	5093592	5093601	10	*	X11863	29058	5049129	5093733	44605	-	0	inside	131	TMEM230
chr20	5107961	5107969	9	*	X11864	5111	5095599	5107268	11670	-	692	upstream	692	PCNA
chr20	5297693	5297701	9	*	X11865	128674	5282686	5297378	14693	-	314	upstream	314	PROKR2
chr20	5891785	5891793	9	*	X11866	1114	5891974	5906005	14032	+	180	upstream	180	CHGB
chr20	9049743	9049766	24	*	X11871	5332	9049701	9461462	411762	+	0	inside	41	PLCB4
chr20	9049769	9049787	19	*	X11872	5332	9049701	9461462	411762	+	0	inside	67	PLCB4
chr20	9049944	9049960	17	*	X11873	5332	9049701	9461462	411762	+	0	inside	242	PLCB4
chr20	10197961	10197999	39	*	X11877	6616	10199477	10288066	88590	+	1477	upstream	1477	SNAP25
chr20	10199755	10199766	12	*	X11878	6616	10199477	10288066	88590	+	0	inside	277	SNAP25
chr20	11871446	11871454	9	*	X11881	22903	11871477	11907243	35767	+	22	upstream	22	BTBD3
chr20	13765462	13765475	14	*	X11882	51575	13694969	13765579	70611	-	0	inside	103	ESF1
chr20	13765462	13765475	14	*	X11882	79133	13765672	13799067	33396	+	196	upstream	196	NDUFAF5
chr20	13976013	13976022	10	*	X11883	140733	13976146	16033841	2057696	+	123	upstream	123	MACROD2
chr20	13976013	13976022	10	*	X11883	80343	13830044	13975979	145936	-	33	upstream	33	SEL1L2
chr20	13976604	13976616	13	*	X11884	80343	13830044	13975979	145936	-	624	upstream	624	SEL1L2
chr20	13976632	13976642	11	*	X11885	80343	13830044	13975979	145936	-	652	upstream	652	SEL1L2
chr20	13976665	13976675	11	*	X11886	80343	13830044	13975979	145936	-	685	upstream	685	SEL1L2
chr20	16710536	16710545	10	*	X11888	6629	16710609	16722417	11809	+	63	upstream	63	SNRPB2
chr20	17551845	17551855	11	*	X11890	631	17474550	17549865	75316	-	1979	upstream	1979	BFSP1
chr20	17662856	17662870	15	*	X11891	6238	17594323	17662928	68606	-	0	inside	57	RRBP1
chr20	18118728	18118736	9	*	X11893	100303755	18118499	18123812	5314	+	0	inside	228	PET117
chr20	19192675	19192683	9	*	X11896	57419	19193290	19703541	510252	+	606	upstream	606	SLC24A3
chr20	20348755	20348764	10	*	X11900	3642	20348765	20351592	2828	+	0	upstream	0	INSM1
chr20	20693398	20693411	14	*	X11903	57186	20370272	20693266	322995	-	131	upstream	131	RALGAPA2
chr20	20693516	20693525	10	*	X11904	57186	20370272	20693266	322995	-	249	upstream	249	RALGAPA2
chr20	21283937	21283946	10	*	X11908	22803	21283942	21370463	86522	+	0	overlapStart	0	XRN2
chr20	23030595	23030603	9	*	X11911	7056	23026270	23030301	4032	-	293	upstream	293	THBD
chr20	24449983	24449991	9	*	X11914	79953	24449835	24647167	197333	+	0	inside	147	SYNDIG1
chr20	25064016	25064026	11	*	X11917	30813	25051521	25063015	11495	-	1000	upstream	1000	VSX1
chr20	25129476	25129487	12	*	X11918	284798	25121434	25129426	7993	-	49	upstream	49	LOC284798
